CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1102	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_03.tif	68	117.5	76.5	167.5	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05584830	 -0.11473415	 -0.21697085	 -0.02978247	 -0.22992137	  0.01131759	 -0.14720017	  0.08927221	  0.11728902	  0.06521938	  0.19303585	  0.05753256	  0.00377516	 -0.05754604	 -0.00243332	 -0.01826907	  0.09549094	  0.00257840	  0.09135058	  0.02001464	  0.15889573	  0.02467077	  0.17526074	 -0.00423563	  0.19221637	 -0.03400060	  0.17799076	 -0.07413134	  0.14033012	 -0.10487446	  0.09308750	 -0.12169594	  0.04249331	 -0.12654633	 -0.00790155	 -0.12285524	 -0.09913234	 -0.10479026	 -0.14348792	 -0.08909063	 -0.18542291	 -0.06387622	 -0.22759106	 -0.00769176	 -0.21480967	  0.04630847	 -0.18703443	  0.07020039	 -0.10280543	  0.09901952	 -0.05546441	  0.10104992	 -0.00649350	  0.09709807	  0.05578362	  0.08719657	  0.15519460	  0.04161784	  0.19535272	  0.03358052	 -0.02968632	 -0.08218161	  0.05627263	 -0.03779897	  0.11462066	 -0.02013544	 -0.14931581	 -0.02255259	 -0.08087703	 -0.01775386	  0.04132539	 -0.01046250	  0.14006711	  0.00673450	 -0.17381016	  0.02331816	 -0.11932789	  0.02777907	 -0.05481903	  0.02975088	  0.01814559	  0.02954058	  0.11901811	  0.02118521	 -0.10085071	  0.07642153	 -0.04161833	  0.06967926	  0.01966992	  0.05951768	  0.08503378	  0.04457012	  0.15155969	  0.06802830	 -0.00043739	 -0.03819707	   3.908
wing1103	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_04.tif	50.5	106.5	49.5	151	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05787498	 -0.11284958	 -0.21782580	 -0.02798880	 -0.23255128	  0.01150870	 -0.14915957	  0.08731504	  0.11798958	  0.06522483	  0.19463792	  0.05681535	  0.00385506	 -0.05731976	 -0.00039132	 -0.01737798	  0.09454666	  0.00223009	  0.09162350	  0.01988537	  0.16054216	  0.02300438	  0.17265983	 -0.00669484	  0.19468148	 -0.02351344	  0.17865129	 -0.07286120	  0.14155935	 -0.10438873	  0.09419340	 -0.12157577	  0.04350821	 -0.12655134	 -0.00688690	 -0.12269056	 -0.09730227	 -0.10235330	 -0.14107279	 -0.08662915	 -0.18295703	 -0.06255676	 -0.22881522	 -0.00876452	 -0.21596353	  0.04733841	 -0.18677226	  0.07017393	 -0.10236223	  0.09750943	 -0.05534265	  0.09961915	 -0.00660356	  0.09582379	  0.05538302	  0.08611151	  0.15400680	  0.04057126	  0.19535357	  0.03047531	 -0.03097187	 -0.08127925	  0.05441653	 -0.03792150	  0.11244032	 -0.02117077	 -0.14961072	 -0.02057031	 -0.08062413	 -0.01685668	  0.04241769	 -0.01006620	  0.14215087	  0.00613808	 -0.17720171	  0.02498693	 -0.12190962	  0.02773950	 -0.05659157	  0.02892868	  0.01726941	  0.02871818	  0.11925468	  0.02080748	 -0.10169208	  0.07517811	 -0.04206259	  0.06684870	  0.01986734	  0.05667356	  0.08636202	  0.04364716	  0.15264137	  0.06611321	  0.00253363	 -0.03740569	   3.875
wing1104	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_05.tif	46	107	53	153	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.06193431	 -0.11199070	 -0.21606113	 -0.02935167	 -0.23109274	  0.01225532	 -0.14912162	  0.08788805	  0.12072423	  0.06412811	  0.19593986	  0.05635024	  0.00396361	 -0.05658461	  0.00021981	 -0.01810002	  0.09345333	  0.00071222	  0.08888414	  0.01895867	  0.16019225	  0.02282888	  0.17246288	 -0.00646208	  0.19853390	 -0.02290623	  0.17801567	 -0.07149593	  0.14211157	 -0.10375566	  0.09475132	 -0.12043056	  0.04422962	 -0.12610912	 -0.00629275	 -0.12281406	 -0.09691334	 -0.10260666	 -0.14073259	 -0.08673436	 -0.18280634	 -0.06272856	 -0.22746884	 -0.00827235	 -0.21584851	  0.04769113	 -0.18682900	  0.07097659	 -0.10199327	  0.09751983	 -0.05498794	  0.09913024	 -0.00631180	  0.09510087	  0.05566439	  0.08546732	  0.15498885	  0.04173920	  0.19676310	  0.03119766	 -0.03333679	 -0.08135363	  0.05303820	 -0.03811783	  0.11164885	 -0.02087525	 -0.14980545	 -0.02307341	 -0.08133188	 -0.01868398	  0.04064386	 -0.01079184	  0.13966902	  0.00535564	 -0.17620216	  0.02419970	 -0.12124224	  0.02730214	 -0.05627275	  0.02898851	  0.01721118	  0.02888124	  0.11868229	  0.02038004	 -0.10225142	  0.07636115	 -0.04256882	  0.06850807	  0.01918259	  0.05745940	  0.08541800	  0.04333880	  0.15545818	  0.06811178	 -0.00044504	 -0.03759230	   3.940
wing1105	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_06.tif	46	87	46.5	130.5	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05976244	 -0.11119383	 -0.21899097	 -0.02689645	 -0.23348954	  0.01148763	 -0.14787085	  0.08795464	  0.11997212	  0.06401454	  0.19816435	  0.05341138	  0.00145705	 -0.05768560	 -0.00006533	 -0.01615596	  0.09743025	  0.00183290	  0.09526481	  0.01964978	  0.15898309	  0.02230020	  0.17372615	 -0.00662422	  0.19715051	 -0.02265607	  0.17693777	 -0.07055553	  0.14015592	 -0.10108781	  0.09338628	 -0.11781049	  0.04337014	 -0.12377065	 -0.00682564	 -0.12110347	 -0.09704516	 -0.10126749	 -0.14071123	 -0.08573827	 -0.18277071	 -0.06218517	 -0.22944792	 -0.00880413	 -0.21647850	  0.04825588	 -0.18704083	  0.07097303	 -0.10251009	  0.09684477	 -0.05579838	  0.09834740	 -0.00741782	  0.09427624	  0.05420694	  0.08459267	  0.15240551	  0.04017815	  0.19782710	  0.03282058	 -0.03185938	 -0.08066341	  0.05426697	 -0.03757130	  0.11287156	 -0.02135270	 -0.15081048	 -0.02252101	 -0.08145645	 -0.01898060	  0.04202863	 -0.01006075	  0.14245316	  0.00596960	 -0.17666331	  0.02255196	 -0.12158209	  0.02555979	 -0.05646938	  0.02693042	  0.01710560	  0.02620814	  0.11878759	  0.02056151	 -0.10125637	  0.07482541	 -0.04209317	  0.06668452	  0.01919626	  0.05582142	  0.08501011	  0.04215698	  0.15662794	  0.06758904	 -0.00036979	 -0.03711371	   3.849
wing1106	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_07.tif	68	159.5	91.5	192.5	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05628296	 -0.11259593	 -0.21761427	 -0.02997493	 -0.23160858	  0.00955319	 -0.14776263	  0.08957914	  0.12022249	  0.06664819	  0.19478503	  0.05374984	  0.00712892	 -0.05597020	  0.00068659	 -0.01714082	  0.09506058	  0.00261102	  0.08836782	  0.02069602	  0.15835268	  0.02239000	  0.17035260	 -0.00689606	  0.19394211	 -0.02206521	  0.17833035	 -0.07253577	  0.14197572	 -0.10485652	  0.09463046	 -0.12267710	  0.04363884	 -0.12663627	 -0.00669673	 -0.12193839	 -0.09743399	 -0.10248816	 -0.14167194	 -0.08744992	 -0.18422904	 -0.06368297	 -0.22877392	 -0.00838362	 -0.21554814	  0.04723540	 -0.18717747	  0.07110461	 -0.10240098	  0.09906420	 -0.05512220	  0.10070199	 -0.00626196	  0.09643045	  0.05583796	  0.08649494	  0.15536067	  0.04146693	  0.19632700	  0.02737947	 -0.02927436	 -0.08160735	  0.05423552	 -0.03782731	  0.11154311	 -0.02204821	 -0.15048666	 -0.02257269	 -0.08163557	 -0.01755332	  0.04110844	 -0.01099479	  0.14067639	  0.00576334	 -0.17691017	  0.02408348	 -0.12208213	  0.02785466	 -0.05726832	  0.02985061	  0.01605703	  0.02924765	  0.11723261	  0.02149113	 -0.10071804	  0.07631690	 -0.04171105	  0.06751367	  0.01959318	  0.05707171	  0.08526960	  0.04310168	  0.15485137	  0.06730377	  0.00310403	 -0.03680843	   3.701
wing1107	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_09.tif	76	164.5	104.5	196	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05796633	 -0.11283644	 -0.21648470	 -0.02695065	 -0.23224631	  0.01198342	 -0.15342902	  0.08760372	  0.12022626	  0.06291390	  0.19283402	  0.05686413	  0.00277279	 -0.05712982	 -0.00626959	 -0.01806490	  0.09879017	  0.00193609	  0.09397917	  0.01948087	  0.16356679	  0.02212062	  0.17124215	 -0.00446984	  0.19522450	 -0.02067267	  0.17760702	 -0.07174334	  0.14109662	 -0.10341023	  0.09406974	 -0.12103761	  0.04347171	 -0.12721830	 -0.00718429	 -0.12350759	 -0.09718720	 -0.10139905	 -0.14028312	 -0.08452452	 -0.18166201	 -0.06034480	 -0.22798994	 -0.00780028	 -0.21651223	  0.04877910	 -0.18739344	  0.07232466	 -0.10210302	  0.09752190	 -0.05525615	  0.09833144	 -0.00681518	  0.09386125	  0.05491933	  0.08416123	  0.15382158	  0.04085113	  0.19808540	  0.03180307	 -0.03163352	 -0.08100541	  0.05361011	 -0.03771751	  0.11118801	 -0.01972368	 -0.15073262	 -0.02131168	 -0.08199752	 -0.01849116	  0.04071979	 -0.01093140	  0.13995761	  0.00694273	 -0.17577293	  0.02443740	 -0.12013856	  0.02631461	 -0.05442063	  0.02689412	  0.01985271	  0.02706462	  0.12235650	  0.02049116	 -0.10461641	  0.07357626	 -0.04355428	  0.06529189	  0.01987720	  0.05549347	  0.08796525	  0.04259344	  0.15372784	  0.06782478	  0.00068672	 -0.03717012	   3.863
wing1108	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_l_10.tif	68	85	60	125.5	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05813573	 -0.11209786	 -0.22181142	 -0.03108485	 -0.23404486	  0.01211665	 -0.13676713	  0.09146192	  0.11711202	  0.06447643	  0.19348581	  0.05588326	  0.00804174	 -0.05426729	  0.00610132	 -0.01705180	  0.10083138	  0.00201003	  0.09881810	  0.02003604	  0.15586003	  0.02131584	  0.17183402	 -0.00653265	  0.19486535	 -0.02595763	  0.17693311	 -0.07198122	  0.13999100	 -0.10328905	  0.09294180	 -0.12077290	  0.04233731	 -0.12558892	 -0.00791628	 -0.12130218	 -0.09864553	 -0.10251299	 -0.14319380	 -0.08854731	 -0.18674399	 -0.06598703	 -0.23204847	 -0.00976008	 -0.21691721	  0.04603809	 -0.18822768	  0.06910281	 -0.10435731	  0.09803865	 -0.05719068	  0.10066338	 -0.00826875	  0.09699703	  0.05384342	  0.08703842	  0.15220627	  0.04026590	  0.19211220	  0.03314958	 -0.03157498	 -0.07968937	  0.05438176	 -0.03780539	  0.11220651	 -0.02095458	 -0.15130149	 -0.02296701	 -0.08212806	 -0.01818249	  0.04112716	 -0.01105657	  0.14120371	  0.00420138	 -0.17730695	  0.02357587	 -0.12253310	  0.02660154	 -0.05777078	  0.02832222	  0.01547966	  0.02833099	  0.11655175	  0.01973711	 -0.09296679	  0.07568225	 -0.03626104	  0.06735495	  0.02267022	  0.05736455	  0.08601304	  0.04476948	  0.15271030	  0.06882194	  0.00645304	 -0.03596711	   3.516
wing1109	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_01.tif	64	123	82.5	160	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05880597	 -0.11018068	 -0.21970773	 -0.02833147	 -0.23410907	  0.01258529	 -0.14824694	  0.08686228	  0.12054480	  0.06550668	  0.19661941	  0.05317152	  0.00305985	 -0.05433976	 -0.00385027	 -0.01784335	  0.10059931	  0.00217011	  0.09414759	  0.01845199	  0.15950414	  0.02172434	  0.17390942	 -0.00674691	  0.19788634	 -0.02343362	  0.17763921	 -0.07117416	  0.13968897	 -0.10024200	  0.09317219	 -0.11677111	  0.04347481	 -0.12294485	 -0.00642765	 -0.11974925	 -0.09655032	 -0.10086947	 -0.14035333	 -0.08596410	 -0.18285564	 -0.06309759	 -0.23049174	 -0.00968070	 -0.21601016	  0.04789705	 -0.18648645	  0.07035382	 -0.10214746	  0.09593420	 -0.05555601	  0.09751310	 -0.00724988	  0.09363771	  0.05437858	  0.08442966	  0.15354679	  0.04148303	  0.19701997	  0.02895112	 -0.03200073	 -0.07832444	  0.05477558	 -0.03668509	  0.11327857	 -0.02084394	 -0.15200337	 -0.02337503	 -0.08214608	 -0.01984667	  0.04209155	 -0.00956049	  0.14350561	  0.00474008	 -0.17754208	  0.02315333	 -0.12229952	  0.02617924	 -0.05697539	  0.02787838	  0.01692235	  0.02814183	  0.11892660	  0.01908996	 -0.10109974	  0.07490318	 -0.04184551	  0.06635780	  0.01968281	  0.05585777	  0.08580516	  0.04284716	  0.15591071	  0.06658243	 -0.00132929	 -0.03639837	   3.812
wing1110	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_02.tif	100.5	42.5	71	77	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05838641	 -0.11290338	 -0.22109755	 -0.02481716	 -0.23331189	  0.01466729	 -0.14488103	  0.08816319	  0.11311273	  0.06647819	  0.19305581	  0.05573469	  0.00257218	 -0.05909994	 -0.00007928	 -0.01744234	  0.09629434	  0.00315825	  0.09397759	  0.01947947	  0.16276588	  0.02443018	  0.17600448	 -0.00327138	  0.19615769	 -0.02366021	  0.17889312	 -0.07317009	  0.14051046	 -0.10320451	  0.09326751	 -0.11953586	  0.04310700	 -0.12590618	 -0.00726252	 -0.12280131	 -0.09750830	 -0.10236051	 -0.14111652	 -0.08656709	 -0.18320993	 -0.06306370	 -0.22925928	 -0.00953884	 -0.21754557	  0.04757870	 -0.18797929	  0.07049046	 -0.10301719	  0.09560292	 -0.05628182	  0.09687532	 -0.00786353	  0.09283280	  0.05388953	  0.08351185	  0.15308071	  0.04099285	  0.19465902	  0.03359944	 -0.03106927	 -0.08141090	  0.05621303	 -0.03837433	  0.11489974	 -0.02005879	 -0.15193638	 -0.02091563	 -0.08273048	 -0.01798291	  0.04088598	 -0.01080267	  0.14069064	  0.00674469	 -0.17595766	  0.02534464	 -0.12041298	  0.02824003	 -0.05480963	  0.02824710	  0.01936231	  0.02707370	  0.12177327	  0.02139154	 -0.09825786	  0.07482238	 -0.03912798	  0.06604710	  0.02219032	  0.05489989	  0.08818463	  0.04179337	  0.14982811	  0.06716576	 -0.00227371	 -0.03847809	   3.920
wing1111	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_03.tif	92	49.5	70	87	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05865036	 -0.11569520	 -0.21660550	 -0.02917123	 -0.22933905	  0.01206931	 -0.14374826	  0.09158196	  0.11709374	  0.06546811	  0.19570241	  0.05442969	  0.00446955	 -0.05728180	 -0.00175495	 -0.01710565	  0.09352182	  0.00328877	  0.08892233	  0.02041349	  0.15633018	  0.02281558	  0.17248265	 -0.00465155	  0.19312476	 -0.02290779	  0.17918674	 -0.07251880	  0.14252083	 -0.10457059	  0.09529375	 -0.12275992	  0.04421216	 -0.12881135	 -0.00676295	 -0.12521553	 -0.09832292	 -0.10575285	 -0.14264332	 -0.08948781	 -0.18456665	 -0.06413404	 -0.22668892	 -0.00812431	 -0.21532833	  0.04613143	 -0.18772885	  0.07062480	 -0.10300923	  0.10026533	 -0.05535114	  0.10219091	 -0.00618076	  0.09783140	  0.05616608	  0.08725902	  0.15533205	  0.04086022	  0.19783468	  0.03185211	 -0.03202184	 -0.08329266	  0.05407228	 -0.03934744	  0.11242161	 -0.02169958	 -0.14928470	 -0.02196996	 -0.08109552	 -0.01829308	  0.04044647	 -0.01012002	  0.13913244	  0.00552970	 -0.17387088	  0.02424158	 -0.11981997	  0.02856869	 -0.05584259	  0.02970739	  0.01648043	  0.02877605	  0.11632683	  0.02113083	 -0.09858001	  0.07571830	 -0.04045030	  0.06796196	  0.01979997	  0.05782033	  0.08444690	  0.04453115	  0.15419617	  0.06958346	 -0.00186983	 -0.03774045	   3.891
wing1112	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_04.tif	60	55	42.5	96	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05686892	 -0.11355614	 -0.22035638	 -0.02867775	 -0.23238635	  0.01143730	 -0.14661239	  0.08837100	  0.11796803	  0.06473915	  0.19307018	  0.05432298	  0.00769447	 -0.05608432	  0.00279069	 -0.01658581	  0.09864241	  0.00273151	  0.09513278	  0.01993154	  0.15894205	  0.02182405	  0.17230317	 -0.00750963	  0.19386671	 -0.02614228	  0.17633733	 -0.07181861	  0.14035393	 -0.10385856	  0.09298891	 -0.12024537	  0.04255961	 -0.12553057	 -0.00774042	 -0.12199601	 -0.09866545	 -0.10371538	 -0.14276052	 -0.08815297	 -0.18504502	 -0.06399695	 -0.23028692	 -0.00907632	 -0.21525391	  0.04555679	 -0.18708699	  0.06885361	 -0.10365633	  0.09841355	 -0.05648953	  0.10114104	 -0.00756615	  0.09757544	  0.05459348	  0.08779488	  0.15287597	  0.04050442	  0.19498267	  0.03095586	 -0.03136877	 -0.08003385	  0.05488358	 -0.03839389	  0.11269526	 -0.02167559	 -0.15083820	 -0.02303228	 -0.08200162	 -0.01693586	  0.04087736	 -0.01097198	  0.14044893	  0.00528758	 -0.17455493	  0.02333517	 -0.11967989	  0.02683142	 -0.05478218	  0.02863278	  0.01862046	  0.02969625	  0.11991397	  0.02060670	 -0.10000045	  0.07541030	 -0.04072614	  0.06969244	  0.02045823	  0.05896814	  0.08592013	  0.04449598	  0.15300123	  0.06757043	  0.00280594	 -0.03669018	   3.842
wing1113	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_05.tif	52	91	45	135.5	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05789855	 -0.11263875	 -0.21934958	 -0.02974767	 -0.23187174	  0.01166158	 -0.14426487	  0.09034675	  0.11815694	  0.06578663	  0.19376734	  0.05464904	  0.00328506	 -0.05664536	  0.00291902	 -0.01654310	  0.09800265	  0.00274888	  0.09456411	  0.01913368	  0.15588779	  0.02190192	  0.17235093	 -0.00727121	  0.19750632	 -0.02435193	  0.17836093	 -0.07198169	  0.14174302	 -0.10383371	  0.09442231	 -0.12080264	  0.04375968	 -0.12538273	 -0.00660188	 -0.12152335	 -0.09775640	 -0.10353415	 -0.14233558	 -0.08892342	 -0.18529086	 -0.06519370	 -0.22934592	 -0.00909521	 -0.21613790	  0.04647765	 -0.18782331	  0.07034654	 -0.10320685	  0.09881140	 -0.05587751	  0.10070400	 -0.00694134	  0.09654103	  0.05521879	  0.08650090	  0.15423111	  0.04091177	  0.19491909	  0.03031374	 -0.03249403	 -0.07974703	  0.05425926	 -0.03874747	  0.11227234	 -0.02228189	 -0.15011466	 -0.02272424	 -0.08130856	 -0.01749440	  0.04146617	 -0.01043913	  0.14077637	  0.00676546	 -0.17496599	  0.02379671	 -0.12060087	  0.02799980	 -0.05624810	  0.02952525	  0.01652473	  0.02861572	  0.11696723	  0.01968262	 -0.09844599	  0.07505811	 -0.04025186	  0.06799018	  0.01994940	  0.05757254	  0.08439171	  0.04337174	  0.15337259	  0.06819815	  0.00005746	 -0.03650900	   3.930
wing1114	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_06.tif	62	56.5	46	95	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05959157	 -0.11154920	 -0.21881420	 -0.02719285	 -0.23187217	  0.01171465	 -0.14897328	  0.08888852	  0.11899003	  0.06164683	  0.19564174	  0.05508717	  0.00349379	 -0.05814459	 -0.00199707	 -0.01652231	  0.09665196	  0.00310266	  0.09398514	  0.01896023	  0.16294376	  0.02262768	  0.17214513	 -0.00623960	  0.19929469	 -0.02018240	  0.17606491	 -0.06986093	  0.14051388	 -0.10214714	  0.09393518	 -0.12027009	  0.04340795	 -0.12565737	 -0.00677395	 -0.12140435	 -0.09708013	 -0.10182844	 -0.14055659	 -0.08582801	 -0.18249347	 -0.06225736	 -0.22855534	 -0.00914385	 -0.21651909	  0.04724563	 -0.18836235	  0.07183164	 -0.10292433	  0.09668538	 -0.05618997	  0.09712711	 -0.00784060	  0.09276385	  0.05376619	  0.08339423	  0.15261795	  0.04087834	  0.19595539	  0.03239930	 -0.03231901	 -0.08027566	  0.05382085	 -0.03801663	  0.11215279	 -0.02210488	 -0.15029699	 -0.02191726	 -0.08099151	 -0.01817824	  0.04243332	 -0.00933304	  0.14277694	  0.00630629	 -0.17742701	  0.02420400	 -0.12185360	  0.02661338	 -0.05619675	  0.02792093	  0.01802396	  0.02769443	  0.12049105	  0.02050045	 -0.10171863	  0.07636376	 -0.04169365	  0.06735003	  0.02059597	  0.05618268	  0.08759220	  0.04293665	  0.15375609	  0.06520752	 -0.00000959	 -0.03757913	   3.841
wing1115	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_07.tif	71.5	86.5	66	127.5	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.06366942	 -0.11562864	 -0.21518945	 -0.03041257	 -0.23005810	  0.01091601	 -0.14377429	  0.09070982	  0.12020436	  0.06592869	  0.19304742	  0.05626668	  0.00394197	 -0.05838293	  0.00273510	 -0.01724659	  0.09517308	  0.00216255	  0.09182007	  0.02123927	  0.15416308	  0.02320735	  0.16984029	 -0.00574583	  0.19587691	 -0.02133791	  0.17777483	 -0.07257684	  0.14287877	 -0.10609644	  0.09509363	 -0.12360386	  0.04394059	 -0.13008761	 -0.00724382	 -0.12656726	 -0.09880253	 -0.10617221	 -0.14264216	 -0.08887183	 -0.18382311	 -0.06296815	 -0.22716488	 -0.00806212	 -0.21516071	  0.04588656	 -0.18720911	  0.06979536	 -0.10295794	  0.09996132	 -0.05528448	  0.10223439	 -0.00606416	  0.09763725	  0.05615027	  0.08666133	  0.15597076	  0.04142055	  0.19560224	  0.03045009	 -0.03371840	 -0.08593250	  0.05091392	 -0.03940553	  0.10951979	 -0.02164647	 -0.14717513	 -0.02236480	 -0.07908897	 -0.01739774	  0.04231569	 -0.01032394	  0.14063599	  0.00686154	 -0.17440569	  0.02400874	 -0.12047924	  0.02842206	 -0.05664274	  0.03074209	  0.01563524	  0.03064006	  0.11531142	  0.02148302	 -0.09794894	  0.07759384	 -0.04024222	  0.06999665	  0.01959760	  0.06007589	  0.08353360	  0.04579826	  0.15407683	  0.06879971	  0.00299206	 -0.03806732	   3.657
wing1116	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_08.tif	66.5	89.5	64	134	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05947204	 -0.11096278	 -0.21780314	 -0.02968526	 -0.23297733	  0.01030579	 -0.15168554	  0.08736911	  0.11960963	  0.06427836	  0.19623589	  0.05417173	  0.00433197	 -0.05659244	  0.00285575	 -0.01616848	  0.09568524	  0.00267008	  0.09208013	  0.01931066	  0.16035264	  0.02043623	  0.17244243	 -0.00628043	  0.19641515	 -0.02445866	  0.17642115	 -0.07111839	  0.14041416	 -0.10307138	  0.09354950	 -0.12035970	  0.04310668	 -0.12578445	 -0.00707886	 -0.12141438	 -0.09712663	 -0.10090868	 -0.14055787	 -0.08496809	 -0.18266692	 -0.06172234	 -0.22995640	 -0.00888338	 -0.21546469	  0.04735624	 -0.18699408	  0.07101155	 -0.10237338	  0.09720003	 -0.05556731	  0.09817885	 -0.00717580	  0.09367478	  0.05448929	  0.08395251	  0.15374255	  0.04115649	  0.19767864	  0.03267464	 -0.03166407	 -0.07960666	  0.05443834	 -0.03741139	  0.11260641	 -0.02073587	 -0.14894697	 -0.02164290	 -0.07969946	 -0.01709797	  0.04343783	 -0.00927089	  0.14394177	  0.00535661	 -0.17748916	  0.02288278	 -0.12221196	  0.02626183	 -0.05685663	  0.02835705	  0.01709469	  0.02796149	  0.11908559	  0.01963638	 -0.10351329	  0.07610522	 -0.04326358	  0.06802553	  0.01916496	  0.05719230	  0.08606611	  0.04291776	  0.15484179	  0.06609330	  0.00045681	 -0.03639275	   3.917
wing1117	C:\Waiting_Wings\MariaPesevski\Z254\splining\mp_z254_f15_4_m_r_09.tif	55.5	106.5	61	150	mp	10_10_2018	19:24:12	dmel	0.00694	f	 -0.05481444	 -0.11186063	 -0.21801300	 -0.02802310	 -0.23283472	  0.00993792	 -0.14947075	  0.08838646	  0.11956095	  0.06458300	  0.19631542	  0.05477796	  0.00406282	 -0.05697743	 -0.00249687	 -0.01625925	  0.09933202	  0.00118239	  0.09473947	  0.01847204	  0.15686146	  0.02237671	  0.17344659	 -0.00643279	  0.19695073	 -0.02373191	  0.17738805	 -0.07146038	  0.14100283	 -0.10289712	  0.09416911	 -0.12052354	  0.04364531	 -0.12589017	 -0.00664887	 -0.12154897	 -0.09675404	 -0.10073701	 -0.14049581	 -0.08535966	 -0.18284278	 -0.06219096	 -0.22890160	 -0.00839031	 -0.21679199	  0.04890897	 -0.18731233	  0.07210969	 -0.10202035	  0.09715334	 -0.05518180	  0.09806273	 -0.00674301	  0.09360536	  0.05499924	  0.08383000	  0.15429765	  0.04117769	  0.19772071	  0.03213207	 -0.02940775	 -0.07963125	  0.05611503	 -0.03790133	  0.11356317	 -0.02098795	 -0.14979349	 -0.02162567	 -0.08074640	 -0.01700088	  0.04228299	 -0.01013423	  0.14230108	  0.00502627	 -0.17685431	  0.02434909	 -0.12199933	  0.02757639	 -0.05723000	  0.02836257	  0.01599107	  0.02770490	  0.11715827	  0.01928421	 -0.10348823	  0.07642987	 -0.04471085	  0.06656841	  0.01646322	  0.05538999	  0.08235681	  0.04265485	  0.15490220	  0.06640650	 -0.00007348	 -0.03688488	   3.846
