CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1007	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_008.tif	90	146	101	181	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05591303	 -0.11212695	 -0.21598770	 -0.03140845	 -0.22859323	  0.01109897	 -0.16733052	  0.07751780	  0.12307194	  0.06694842	  0.19689272	  0.05754764	  0.00723490	 -0.05682343	 -0.00365258	 -0.01569496	  0.09181902	  0.00390836	  0.08604063	  0.02083028	  0.15618110	  0.02298700	  0.17272781	 -0.00630703	  0.19749968	 -0.02779925	  0.18314997	 -0.07169784	  0.14546298	 -0.10480166	  0.09832636	 -0.11919151	  0.04819712	 -0.12397176	 -0.00173998	 -0.12107193	 -0.09267639	 -0.10366699	 -0.13840402	 -0.08866990	 -0.18124872	 -0.06564286	 -0.22670878	 -0.00981070	 -0.21264518	  0.04409247	 -0.18530811	  0.06753525	 -0.10260078	  0.09526984	 -0.05587958	  0.09805166	 -0.00687534	  0.09567576	  0.05585355	  0.08808903	  0.15412738	  0.04202708	  0.19716491	  0.03183008	 -0.02929253	 -0.08090379	  0.05489735	 -0.03848830	  0.11251252	 -0.02106434	 -0.14824186	 -0.02358099	 -0.07877664	 -0.01802868	  0.04179360	 -0.00818996	  0.14049279	  0.00582452	 -0.17071260	  0.02235772	 -0.11580632	  0.02881329	 -0.05132283	  0.03308897	  0.02078281	  0.03172382	  0.11785378	  0.02139872	 -0.11657380	  0.07418440	 -0.05571965	  0.06862889	  0.00769673	  0.05991331	  0.07346539	  0.04686060	  0.15770050	  0.06935037	  0.00106465	 -0.03661295	   6.147
wing1008	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_009.tif	79	123	85	159.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05206554	 -0.11286397	 -0.21537315	 -0.03649243	 -0.23037359	  0.01165894	 -0.15868677	  0.08267625	  0.11817493	  0.06913870	  0.19675777	  0.05872267	  0.00296485	 -0.05830382	 -0.00209529	 -0.01721635	  0.08968553	  0.00267064	  0.08382611	  0.02131485	  0.15680602	  0.02382579	  0.17137727	 -0.00667010	  0.19554194	 -0.02619312	  0.18283650	 -0.07112032	  0.14706660	 -0.10659303	  0.09937027	 -0.12268321	  0.04856862	 -0.12565472	 -0.00161333	 -0.12148769	 -0.09292106	 -0.10357431	 -0.13896840	 -0.08882829	 -0.18245547	 -0.06625937	 -0.22962085	 -0.00996406	 -0.21286013	  0.04416637	 -0.18561057	  0.06786969	 -0.10297655	  0.09790688	 -0.05576329	  0.10099617	 -0.00635313	  0.09812710	  0.05665122	  0.08936002	  0.15447345	  0.04156143	  0.19636447	  0.03125385	 -0.02833160	 -0.08015295	  0.05467395	 -0.03748327	  0.11129727	 -0.01970831	 -0.14758299	 -0.02513374	 -0.07830821	 -0.01852211	  0.04183101	 -0.00850517	  0.14022428	  0.00625640	 -0.17273722	  0.02325951	 -0.11741230	  0.02898371	 -0.05253695	  0.03166039	  0.01976117	  0.03084448	  0.11746227	  0.02258064	 -0.11066801	  0.07304197	 -0.05119129	  0.06785789	  0.01064490	  0.05875303	  0.07495782	  0.04620561	  0.15498259	  0.07053833	  0.00020487	 -0.03782094	   6.240
wing1009	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_014.tif	59.5	122	62	157	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05737507	 -0.11200611	 -0.21902530	 -0.03243249	 -0.23123275	  0.01049790	 -0.15363332	  0.08311102	  0.11951639	  0.06781321	  0.19703987	  0.05901525	  0.00146331	 -0.05790174	 -0.00196244	 -0.01520950	  0.09138936	  0.00240104	  0.08957223	  0.02070744	  0.15584499	  0.02385457	  0.17252266	 -0.00783281	  0.19824736	 -0.02219823	  0.18255428	 -0.06987365	  0.14680089	 -0.10486579	  0.09949725	 -0.12045045	  0.04899590	 -0.12468021	 -0.00114967	 -0.12141413	 -0.09239007	 -0.10398547	 -0.13841479	 -0.08941268	 -0.18200984	 -0.06720080	 -0.22973691	 -0.01123200	 -0.21365363	  0.04370520	 -0.18589101	  0.06691088	 -0.10321954	  0.09551108	 -0.05635554	  0.09851714	 -0.00721296	  0.09595388	  0.05558709	  0.08784430	  0.15323344	  0.04114669	  0.19777335	  0.03338951	 -0.03135660	 -0.08028054	  0.05339882	 -0.03787540	  0.11113101	 -0.01967051	 -0.15023095	 -0.02327603	 -0.08028144	 -0.01718859	  0.04129120	 -0.00764696	  0.14048106	  0.00709290	 -0.17280576	  0.02222382	 -0.11743367	  0.02780205	 -0.05254351	  0.03118053	  0.01984682	  0.03039425	  0.11766316	  0.02165189	 -0.10753086	  0.07174024	 -0.04901521	  0.06799859	  0.01168995	  0.05865153	  0.07468250	  0.04543447	  0.15551750	  0.06881899	 -0.00127951	 -0.03673429	   6.168
wing1010	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_015.tif	65	87	61.5	121	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05579370	 -0.11259621	 -0.22244432	 -0.02670156	 -0.22991852	  0.01581979	 -0.15756712	  0.08080164	  0.11999416	  0.06701366	  0.19529104	  0.05882728	  0.00520707	 -0.05738386	  0.00146085	 -0.01569879	  0.09109684	  0.00408596	  0.09014745	  0.02044497	  0.15209169	  0.02449401	  0.17217688	 -0.00582257	  0.20005487	 -0.02258382	  0.18430882	 -0.07149676	  0.14707858	 -0.10547376	  0.09985101	 -0.12157245	  0.04925783	 -0.12582000	 -0.00092479	 -0.12233939	 -0.09190721	 -0.10375309	 -0.13775606	 -0.08893718	 -0.18128838	 -0.06701453	 -0.22930067	 -0.01172028	 -0.21376783	  0.04344123	 -0.18588575	  0.06663459	 -0.10289977	  0.09395796	 -0.05613990	  0.09664596	 -0.00707559	  0.09420318	  0.05572999	  0.08653362	  0.15392316	  0.04130277	  0.19671975	  0.03441151	 -0.02946959	 -0.08121785	  0.05426580	 -0.03786594	  0.11176955	 -0.02006010	 -0.15199500	 -0.02118275	 -0.08125342	 -0.01669375	  0.04189767	 -0.00895672	  0.14183895	  0.00671466	 -0.17115089	  0.02273269	 -0.11651887	  0.02727762	 -0.05260301	  0.03095487	  0.01871128	  0.03060269	  0.11507235	  0.02171738	 -0.10965626	  0.07158913	 -0.05134711	  0.06655228	  0.00953559	  0.05950549	  0.07258217	  0.04697581	  0.15493274	  0.06856114	  0.00166763	 -0.03691048	   6.107
wing1011	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_016.tif	88.5	102	91	137.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05350981	 -0.11239579	 -0.21821433	 -0.03219815	 -0.23188623	  0.01174058	 -0.15858166	  0.08202843	  0.12082832	  0.06548606	  0.19877658	  0.05438874	  0.00267514	 -0.05769378	 -0.00018171	 -0.01699526	  0.09268630	  0.00174170	  0.08575496	  0.01996729	  0.15299046	  0.02394638	  0.17313096	 -0.00829034	  0.19748972	 -0.01576095	  0.18312100	 -0.06857885	  0.14743264	 -0.10376497	  0.10008417	 -0.11906040	  0.04968530	 -0.12410994	 -0.00047536	 -0.12128204	 -0.09149748	 -0.10336890	 -0.13723406	 -0.08835009	 -0.18053371	 -0.06616673	 -0.22975513	 -0.01162942	 -0.21420026	  0.04447758	 -0.18610956	  0.06768845	 -0.10319837	  0.09642384	 -0.05631411	  0.09929849	 -0.00724587	  0.09639141	  0.05529568	  0.08753779	  0.15149131	  0.03986274	  0.19829308	  0.03095458	 -0.02901792	 -0.07992196	  0.05513748	 -0.03788694	  0.11264445	 -0.02175055	 -0.14917272	 -0.02308062	 -0.07917332	 -0.01779930	  0.04242711	 -0.00916085	  0.14168658	  0.00470442	 -0.17375604	  0.02383447	 -0.11866958	  0.02943985	 -0.05410079	  0.03136817	  0.01781555	  0.03051711	  0.11510158	  0.02048801	 -0.11008784	  0.07463610	 -0.05160861	  0.06797094	  0.00935015	  0.05856874	  0.07273361	  0.04577931	  0.15755187	  0.06751719	  0.00034047	 -0.03751251	   6.239
wing1012	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_017.tif	88	119	94.5	154	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05417357	 -0.11124456	 -0.21580615	 -0.03400730	 -0.23085876	  0.01078425	 -0.16417421	  0.07968961	  0.12005824	  0.06745043	  0.19769950	  0.05688558	  0.00340244	 -0.05572256	 -0.00445903	 -0.01820837	  0.09033110	  0.00224910	  0.08754397	  0.01978360	  0.15687206	  0.02260498	  0.17278099	 -0.00644169	  0.19931501	 -0.02560393	  0.18255953	 -0.07014652	  0.14585601	 -0.10369130	  0.09903999	 -0.11925246	  0.04880094	 -0.12340925	 -0.00114233	 -0.12005090	 -0.09211184	 -0.10260851	 -0.13791172	 -0.08790879	 -0.18115856	 -0.06557002	 -0.22891238	 -0.01021262	 -0.21336088	  0.04492898	 -0.18552515	  0.06817340	 -0.10259543	  0.09614574	 -0.05577464	  0.09877929	 -0.00674165	  0.09592442	  0.05589448	  0.08756348	  0.15359378	  0.04144801	  0.19820901	  0.03086939	 -0.02998311	 -0.07818150	  0.05477878	 -0.03676588	  0.11222378	 -0.01967608	 -0.14828866	 -0.02374099	 -0.07848877	 -0.01788953	  0.04268648	 -0.00876861	  0.14173507	  0.00546304	 -0.17237503	  0.02170036	 -0.11697513	  0.02741122	 -0.05201573	  0.03081136	  0.02048679	  0.03044352	  0.11833198	  0.02115159	 -0.11415823	  0.07374767	 -0.05375201	  0.06862129	  0.00918210	  0.05934060	  0.07436541	  0.04576270	  0.15637432	  0.06867843	 -0.00137881	 -0.03731067	   6.166
wing1013	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-360n_019.tif	83.5	68	77	104	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.04997810	 -0.11513582	 -0.21597557	 -0.03298153	 -0.22899057	  0.01128120	 -0.15734439	  0.08330305	  0.11628604	  0.06972256	  0.19669829	  0.05904552	  0.00273273	 -0.05997435	 -0.00844138	 -0.01849616	  0.08842236	  0.00288336	  0.08598029	  0.02088941	  0.15508045	  0.02347345	  0.16990333	 -0.00836596	  0.19722644	 -0.02517290	  0.18377704	 -0.07078013	  0.14814624	 -0.10672852	  0.10025715	 -0.12270161	  0.04935779	 -0.12644223	 -0.00106616	 -0.12306168	 -0.09271221	 -0.10545850	 -0.13882713	 -0.09025789	 -0.18185441	 -0.06668567	 -0.22736823	 -0.01032160	 -0.21315421	  0.04363187	 -0.18600378	  0.06758784	 -0.10317060	  0.09811243	 -0.05582334	  0.10136209	 -0.00629058	  0.09855222	  0.05679245	  0.08960490	  0.15362489	  0.03991162	  0.19494804	  0.03448396	 -0.02671164	 -0.08256010	  0.05438838	 -0.03821232	  0.11062559	 -0.02163665	 -0.14910474	 -0.02305284	 -0.07951182	 -0.01835915	  0.04124256	 -0.00876581	  0.13990874	  0.00545610	 -0.17098129	  0.02300988	 -0.11614938	  0.02940055	 -0.05175099	  0.03301848	  0.02013501	  0.03168350	  0.11705556	  0.02235369	 -0.10877623	  0.07539474	 -0.04996382	  0.06928812	  0.01161067	  0.06170811	  0.07513641	  0.04783254	  0.15411990	  0.07177554	 -0.00350576	 -0.03961529	   6.230
wing1015	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_2-397n_007.tif	68	103	66.5	135.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05566816	 -0.11196563	 -0.21883700	 -0.03317037	 -0.23350247	  0.01499578	 -0.15165423	  0.08252231	  0.12007908	  0.06675600	  0.19696273	  0.05462987	  0.00490293	 -0.05665654	 -0.00137204	 -0.01678606	  0.08382732	  0.00294995	  0.08172487	  0.02322808	  0.15546385	  0.02451385	  0.17225247	 -0.00609599	  0.19979728	 -0.01902764	  0.18473020	 -0.07063971	  0.14792389	 -0.10490286	  0.10070823	 -0.12079877	  0.05018525	 -0.12477205	  0.00005847	 -0.12132099	 -0.09117832	 -0.10385007	 -0.13719734	 -0.08948165	 -0.18086212	 -0.06765458	 -0.23053832	 -0.01281941	 -0.21597129	  0.04542466	 -0.18640044	  0.06745696	 -0.10258583	  0.09292077	 -0.05590286	  0.09553417	 -0.00689233	  0.09322151	  0.05588023	  0.08574368	  0.15446301	  0.04174429	  0.19786327	  0.03122879	 -0.02910330	 -0.08081995	  0.05415850	 -0.03675604	  0.11174544	 -0.01947732	 -0.15060182	 -0.02287016	 -0.08035949	 -0.01828871	  0.04130732	 -0.00790781	  0.14109967	  0.00487534	 -0.17550697	  0.02442438	 -0.11996959	  0.02956329	 -0.05489693	  0.03218900	  0.01760391	  0.03125847	  0.11562000	  0.02390342	 -0.10564792	  0.07228723	 -0.04757680	  0.06845933	  0.01291116	  0.06066178	  0.07545257	  0.04739049	  0.15575460	  0.06538543	 -0.00025068	 -0.03720654	   6.331
wing1016	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_31n_002.tif	48.5	80.5	47	122	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05404849	 -0.11281563	 -0.21746610	 -0.03644098	 -0.23131485	  0.01329927	 -0.15312012	  0.08199866	  0.11962701	  0.06731201	  0.19707870	  0.05351689	 -0.00821870	 -0.06438158	 -0.00279546	 -0.01729914	  0.08649467	  0.00232194	  0.08450333	  0.02389235	  0.16097910	  0.02411897	  0.17036109	 -0.00611383	  0.19550851	 -0.02271873	  0.18370155	 -0.06990121	  0.14590798	 -0.10254630	  0.09928727	 -0.11837020	  0.04916467	 -0.12348342	 -0.00084243	 -0.12105379	 -0.09199537	 -0.10444240	 -0.13814979	 -0.09048390	 -0.18199982	 -0.06867477	 -0.23034903	 -0.01267600	 -0.21407019	  0.04276675	 -0.18599179	  0.06549429	 -0.10376890	  0.09473216	 -0.05702736	  0.09831844	 -0.00794012	  0.09609393	  0.05471963	  0.08796318	  0.15198586	  0.04126189	  0.19668535	  0.03441884	 -0.03048788	 -0.08123852	  0.05268359	 -0.03847060	  0.10945623	 -0.02043413	 -0.14980553	 -0.02624281	 -0.08020919	 -0.02044045	  0.04040133	 -0.00881229	  0.13928763	  0.00473000	 -0.17339967	  0.02538211	 -0.11732465	  0.03150918	 -0.05154651	  0.03561773	  0.02202613	  0.03471006	  0.12084048	  0.02398892	 -0.10402166	  0.07508839	 -0.04492992	  0.06940968	  0.01689662	  0.06167906	  0.08072436	  0.04804348	  0.15716518	  0.07019795	 -0.00466276	 -0.04082548	   7.831
wing1017	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_31n_005.tif	57.5	94	58.5	138.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05670206	 -0.11206704	 -0.21804322	 -0.03488745	 -0.23256661	  0.01475406	 -0.15122188	  0.08245269	  0.12172462	  0.06564044	  0.19568328	  0.05563482	 -0.00660064	 -0.06416831	 -0.00963918	 -0.01650402	  0.08978101	  0.00229085	  0.08616677	  0.02235703	  0.16276776	  0.02311087	  0.17034497	 -0.00661416	  0.19633791	 -0.01408009	  0.18325569	 -0.06825891	  0.14637681	 -0.10195739	  0.09985712	 -0.11887178	  0.04959724	 -0.12438555	 -0.00046833	 -0.12169582	 -0.09118900	 -0.10377080	 -0.13694309	 -0.08932212	 -0.18039857	 -0.06773175	 -0.23075075	 -0.01391240	 -0.21524097	  0.04312228	 -0.18668317	  0.06568461	 -0.10407313	  0.09351212	 -0.05754651	  0.09656781	 -0.00874570	  0.09411812	  0.05364335	  0.08620112	  0.15129042	  0.04202703	  0.19589069	  0.03354659	 -0.03141198	 -0.08165408	  0.05210178	 -0.03894528	  0.10930727	 -0.02117982	 -0.15034916	 -0.02490421	 -0.08054618	 -0.01929228	  0.04054849	 -0.00859625	  0.13962826	  0.00495657	 -0.17485180	  0.02574938	 -0.11825675	  0.03059934	 -0.05198840	  0.03369538	  0.02193569	  0.03287357	  0.12156221	  0.02290318	 -0.10202833	  0.07549154	 -0.04298385	  0.06922915	  0.01863492	  0.06026036	  0.08254695	  0.04709425	  0.15694258	  0.06948570	 -0.00669653	 -0.04055931	   7.986
wing1018	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef112n_010.tif	82	46.5	74.5	88.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.04772922	 -0.12066827	 -0.21657352	 -0.03505864	 -0.22941255	  0.01900581	 -0.13684176	  0.09154465	  0.11493122	  0.07079927	  0.19178046	  0.05796885	  0.00139520	 -0.06510047	 -0.00710867	 -0.01918035	  0.08642420	  0.00094479	  0.08297988	  0.02252126	  0.15208089	  0.02540887	  0.16664602	 -0.00566104	  0.19631158	 -0.01570012	  0.18350657	 -0.06919913	  0.14921753	 -0.10582432	  0.10167977	 -0.12390365	  0.05019844	 -0.12970603	 -0.00106497	 -0.12740763	 -0.09416953	 -0.11092714	 -0.14121664	 -0.09520268	 -0.18422733	 -0.06970166	 -0.22828282	 -0.01162115	 -0.21649314	  0.04338270	 -0.18878798	  0.06751118	 -0.10513797	  0.09877791	 -0.05736379	  0.10274388	 -0.00729677	  0.10042089	  0.05642045	  0.09156095	  0.15321846	  0.03936917	  0.19141955	  0.03479301	 -0.02609669	 -0.08752658	  0.05305119	 -0.04089015	  0.10803503	 -0.02126577	 -0.14903782	 -0.02657743	 -0.07969450	 -0.02068336	  0.04093156	 -0.01024174	  0.13892171	  0.00629901	 -0.17196197	  0.02752681	 -0.11741142	  0.03193941	 -0.05354836	  0.03371533	  0.01749534	  0.03164273	  0.11367851	  0.02351592	 -0.09433095	  0.07736209	 -0.03951935	  0.07097866	  0.01745199	  0.06153253	  0.07658583	  0.04833170	  0.15234011	  0.07480596	 -0.00339380	 -0.04235603	   7.527
wing1019	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef122n_009.tif	75.5	71.5	67	113.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05450395	 -0.10980681	 -0.21973907	 -0.03170534	 -0.23446656	  0.01656753	 -0.15486712	  0.08201279	  0.11513954	  0.06766592	  0.19344759	  0.05642086	  0.00492191	 -0.05873382	  0.00004703	 -0.01932506	  0.09078817	  0.00088747	  0.08334220	  0.02145639	  0.15659497	  0.02473301	  0.17224331	 -0.00499731	  0.19942883	 -0.01971607	  0.18804392	 -0.07318301	  0.14791314	 -0.10586041	  0.10007532	 -0.11970917	  0.04976741	 -0.12284341	 -0.00007671	 -0.11899711	 -0.09100108	 -0.10160756	 -0.13688009	 -0.08768467	 -0.18056204	 -0.06656124	 -0.23090928	 -0.01263696	 -0.21708386	  0.04675026	 -0.18707657	  0.06872347	 -0.10279977	  0.09201725	 -0.05628713	  0.09393628	 -0.00746257	  0.09144945	  0.05510041	  0.08420969	  0.15330655	  0.04114044	  0.19568983	  0.03445121	 -0.02759399	 -0.08036344	  0.05562666	 -0.03867645	  0.11244433	 -0.02065492	 -0.15044090	 -0.02208494	 -0.08011781	 -0.01803261	  0.04245101	 -0.01193825	  0.14149289	  0.00430779	 -0.17572413	  0.02480565	 -0.11984310	  0.02929328	 -0.05442555	  0.03161819	  0.01842453	  0.03051128	  0.11698580	  0.02253344	 -0.10656528	  0.07458215	 -0.04810222	  0.06804854	  0.01290861	  0.05921691	  0.07619920	  0.04618595	  0.15233961	  0.07077838	  0.00180601	 -0.03918497	   7.855
wing1020	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef122n_010.tif	81.5	71	72	112	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.04905347	 -0.11312261	 -0.21896796	 -0.03335922	 -0.23358832	  0.01707979	 -0.14450541	  0.08799485	  0.11468171	  0.06820753	  0.19200024	  0.05722349	  0.00419312	 -0.06184286	 -0.00143229	 -0.02024935	  0.08978539	  0.00098166	  0.08156722	  0.02185877	  0.15353870	  0.02521463	  0.17119418	 -0.00243926	  0.19783679	 -0.02016386	  0.18943121	 -0.07291036	  0.14885029	 -0.10648924	  0.10067085	 -0.11978316	  0.05010098	 -0.12341273	 -0.00010598	 -0.12057593	 -0.09169450	 -0.10382087	 -0.13815321	 -0.09015781	 -0.18228974	 -0.06841225	 -0.23008287	 -0.01185526	 -0.21854914	  0.04762451	 -0.18860692	  0.07095913	 -0.10316449	  0.09463156	 -0.05627323	  0.09581001	 -0.00727364	  0.09225222	  0.05543002	  0.08381557	  0.15418375	  0.04143160	  0.19360797	  0.03590638	 -0.02511688	 -0.08193151	  0.05725923	 -0.04037798	  0.11284319	 -0.02106449	 -0.15066744	 -0.02342161	 -0.08064512	 -0.01979007	  0.04150908	 -0.01217618	  0.13997609	  0.00454491	 -0.17709915	  0.02734563	 -0.12155496	  0.03003010	 -0.05664830	  0.03122113	  0.01564754	  0.03101695	  0.11338182	  0.02263674	 -0.10067435	  0.07524453	 -0.04450056	  0.06798843	  0.01402662	  0.05841131	  0.07508103	  0.04643224	  0.15188586	  0.07259561	  0.00196504	 -0.04110268	   7.691
wing1021	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef122n_011.tif	77.5	63.5	64.5	103.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05630540	 -0.11077829	 -0.22001387	 -0.03119431	 -0.23320761	  0.01690980	 -0.14797534	  0.08497520	  0.11464888	  0.06583703	  0.19175406	  0.05613577	 -0.00228178	 -0.06133732	 -0.00636277	 -0.01872858	  0.09030652	  0.00148444	  0.08351198	  0.02131358	  0.16042637	  0.02409761	  0.17224492	 -0.00438593	  0.20048441	 -0.01031645	  0.18797541	 -0.07081487	  0.14962282	 -0.10578524	  0.10139811	 -0.12041329	  0.05080588	 -0.12336257	  0.00074258	 -0.11982419	 -0.09057968	 -0.10342940	 -0.13657504	 -0.08939522	 -0.18013160	 -0.06783666	 -0.22976204	 -0.01393552	 -0.21894071	  0.04562844	 -0.18944640	  0.07013248	 -0.10386557	  0.09113911	 -0.05731378	  0.09208771	 -0.00843295	  0.08952430	  0.05406583	  0.08271190	  0.15289913	  0.04218386	  0.19456211	  0.03476195	 -0.03026576	 -0.08072780	  0.05434401	 -0.03972207	  0.11163831	 -0.02127517	 -0.15195074	 -0.02166954	 -0.08170747	 -0.01818701	  0.04071448	 -0.01086036	  0.13981191	  0.00468538	 -0.17594472	  0.02707161	 -0.11953142	  0.03011982	 -0.05359519	  0.03149703	  0.01980513	  0.03031905	  0.11908519	  0.02217764	 -0.10064403	  0.07571857	 -0.04263219	  0.06884228	  0.01763252	  0.05846467	  0.08033976	  0.04502064	  0.15136672	  0.07115919	 -0.00272096	 -0.04001924	   7.753
wing1022	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef122n_012.tif	77	78.5	69.5	117.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05151058	 -0.10952907	 -0.22168775	 -0.03091058	 -0.23370121	  0.01687417	 -0.15567037	  0.08194551	  0.12181476	  0.06249587	  0.19274820	  0.05596004	  0.00079857	 -0.06080619	 -0.00400436	 -0.01890861	  0.08978701	  0.00151666	  0.08645501	  0.02085653	  0.15818200	  0.02387370	  0.17041708	 -0.00304763	  0.20015898	 -0.01466259	  0.18713722	 -0.07129389	  0.14819953	 -0.10527578	  0.10044214	 -0.11931344	  0.05028318	 -0.12221439	  0.00065036	 -0.11844994	 -0.08968804	 -0.10062605	 -0.13553515	 -0.08721880	 -0.17961842	 -0.06758845	 -0.23043317	 -0.01401345	 -0.21790972	  0.04655732	 -0.18782824	  0.06970107	 -0.10290675	  0.09019103	 -0.05664835	  0.09111321	 -0.00809694	  0.08835670	  0.05410680	  0.08144520	  0.15240796	  0.04127247	  0.19509229	  0.03362154	 -0.02684604	 -0.07946809	  0.05575496	 -0.03916508	  0.11164964	 -0.02104665	 -0.15250556	 -0.02222546	 -0.08187469	 -0.01835678	  0.04124097	 -0.01047750	  0.14094508	  0.00522661	 -0.17598743	  0.02702705	 -0.11980340	  0.03053342	 -0.05411366	  0.03224438	  0.01896770	  0.03038271	  0.11789980	  0.02197409	 -0.10642452	  0.07615524	 -0.04754311	  0.06903489	  0.01392001	  0.05977304	  0.07764122	  0.04624938	  0.15576576	  0.07019040	 -0.00212877	 -0.03997380	   7.862
wing1023	C:\Waiting_wings\Maria\splininghome\Batch4_recropped\african_f_ef122n_013.tif	75	80	67.5	121.5	MP	5_5_2016	14:13:5	Dmel	0.014	M	 -0.05231082	 -0.11122103	 -0.21793443	 -0.03150830	 -0.23316341	  0.01658820	 -0.15702024	  0.08340791	  0.11849934	  0.06447481	  0.19125469	  0.05535539	  0.00086093	 -0.06231975	  0.00155676	 -0.01830012	  0.09502834	  0.00168367	  0.08667535	  0.02076051	  0.15502124	  0.02499416	  0.17271703	 -0.00306463	  0.19953638	 -0.01765964	  0.18743926	 -0.07259613	  0.14745644	 -0.10525151	  0.09985687	 -0.12019297	  0.04944264	 -0.12386413	 -0.00049330	 -0.12018183	 -0.09122786	 -0.10202074	 -0.13696130	 -0.08764811	 -0.18022067	 -0.06595609	 -0.22924147	 -0.01205567	 -0.21758380	  0.04674057	 -0.18809847	  0.07001628	 -0.10329227	  0.09335034	 -0.05674792	  0.09434291	 -0.00807581	  0.09071996	  0.05424563	  0.08245471	  0.15267270	  0.04128472	  0.19356288	  0.03500540	 -0.02695270	 -0.08108989	  0.05655025	 -0.03979606	  0.11296686	 -0.02062081	 -0.14847985	 -0.02286252	 -0.07859352	 -0.01889935	  0.04327063	 -0.01110981	  0.14186938	  0.00477361	 -0.17538358	  0.02698369	 -0.11971999	  0.03020458	 -0.05468120	  0.03114094	  0.01773675	  0.03008077	  0.11574051	  0.02196821	 -0.10857569	  0.07576846	 -0.04994174	  0.06955715	  0.01094411	  0.05918655	  0.07439411	  0.04625073	  0.15390058	  0.07133136	  0.00150034	 -0.04020647	   7.829
